1,2,3,4,5,6,7,8,9,10
1468,5411999,-1001,34713,-4.99994E+16,7878022,1E+16,5.4726E+16,-1.00012E+16,-7.6E+15
1469,5412001,-1001,34712989,-5.00006E+16,787797,9999999,5472599,-99998,-9.4E+15
1470,5412,-998,34712986,-499981,7877991,9999995,5.47261E+16,-10001,-7.1E+15
1471,5412008,-997,34712982,-500005,7.87799E+15,9999995,5.47261E+16,-99997,-88
1472,5411979,-1.002E+16,34713004,-5.00003E+15,7878021,9999995,5.47261E+15,-99992,-1
1473,5412019,-999,34712959,-500002,7878004,1E+16,5.47261E+16,-10001,-9.4E+15
1474,5411994,-1.002E+16,34713001,-499996,7878015,10000004,5472606,-99987,-61
1475,5.41199E+16,-1014,34712992,-49998,7.87799E+15,1000003,5472602,-100005,-9.6E+15
1476,528801,-1004,34712971,-499982,7878015,999999,5.4726E+16,-100014,-78
1477,5.288E+16,-1,34712993,-5.00006E+16,7878002,9.99999E+15,547258,-99995,-75
1478,5.28799E+16,-996,34712997,-500007,7878005,1E+16,5.47261E+15,-100001,-79
1479,5287984,-1004,34712975,-499995,7878002,1E+16,5472605,-99992,-61
1480,5287992,-1.003E+16,34712993,-4.99994E+16,7878004,100.0,5472602,-100007,-7.7E+15
1481,5.28799E+16,-9.86E+15,34712993,-5.00006E+16,7878014,10000005,5472597,-100015,-9.4E+15
1482,5287989,-1011,34713004,-499991,7.87799E+15,10000014,5472585,-100005,-8
1483,5.28799E+16,-997,34712997,-499988,7877985,9999999,5.47258E+16,-9.9999E+15,-61
1484,5287996,-1.002E+16,34713,-500021,7.87798E+15,9999979,5472586,-1.00008E+16,-88
1485,5287995,-9.94E+15,34712997,-500007,7.878E+15,1E+16,5472583,-100009,-8.3E+15
1486,5.28799E+16,-1001,34713004,-5.00003E+15,7877995,1E+16,5.47261E+15,-100001,-7.7E+15
1487,5288009,-998,34713002,-5.00003E+15,7.87799E+15,10000012,5472597,-100001,-63
1488,5.28799E+16,-982,3.4713E+16,-500016,7878013,1000001,5.4726E+16,-1.00008E+16,-9.6E+15
1489,5.28799E+16,-101,3.4713E+16,-50001,7.87799E+15,1E+16,5472609,-1.0,-8.3E+15
1490,5287986,-9.94E+15,3.4713E+16,-499983,7.878E+15,9999991,5.4726E+16,-100001,-91
1491,5287989,-992,34712993,-4.99994E+16,7877991,100.0,5472586,-9.9991E+15,-78
1492,5287989,-998,34712986,-499993,7.878E+15,9.99999E+15,5472595,-100009,-72
1493,5.28801E+16,-1014,34712994,-500004,7878014,10000019,5472599,-100007,-74
1494,5.28798E+16,-9.89E+15,34712989,-500001,7877979,1000001,5.4726E+15,-99998,-82
1495,5287993,-1006,34713006,-50001,7878015,10000012,5472579,-1.0,-9.2E+15
1496,5287995,-988,34712989,-4.99992E+16,7877999,1E+16,5472591,-100004,-72
1497,5.176E+16,-992,34712993,-499999,7877999,9999979,5472603,-100003,-88
1498,5175995,-1022,34712992,-4.99997E+15,7878005,9999983,5.47259E+15,-9.9981E+15,-75
1499,5175994,-984,3.4713E+16,-5.00003E+15,7.878E+15,10000007,547257,-99997,-7.6E+15
1500,5175993,-101,34712995,-499999,7878007,9999982,5.47259E+16,-100001,-81
1501,5176003,-1009,34712972,-499998,7878019,100.0,5.47259E+16,-9.9993E+15,-8.9E+15
1502,5175999,-982,34712978,-5.00003E+15,7877995,9999984,5472585,-9.9988E+15,-85
1503,5.17598E+16,-995,3.4713E+16,-500001,7.87799E+15,10000017,5472603,-100007,-63
1504,5175976,-1005,34712972,-500002,7878,9999995,5.47258E+16,-1.0,-6
1505,5176005,-9.94E+15,34712985,-499993,7878004,1E+16,5472594,-1.00002E+16,-7.7E+15
1506,5176001,-1015,34712989,-499996,787799,10000009,5.4726E+16,-9.9994E+15,-74
1507,5176007,-1.003E+16,34712992,-500009,7877985,10000013,5472605,-9.9996E+15,-85
1508,5176021,-1008,3.4713E+16,-499995,7878,9999995,5472569,-100003,-7.1E+15
1509,5175994,-9.91E+15,34712975,-500001,787798,1000001,5.47259E+16,-100006,-7.6E+15
1510,5175991,-998,34712984,-500007,7.87798E+15,1E+16,5472599,-9.9994E+15,-66
1511,517602,-1.002E+16,3471301,-500007,7.878E+15,1E+16,547259,-9.9991E+15,-73
1512,5247988,-995,34712985,-5.00006E+16,7.87799E+15,999999,5472605,-99984,-7.7E+15
1513,5.24802E+16,-1.019E+16,34712994,-4.99994E+16,7878018,999999,5.47259E+16,-99989,-7.6E+15
1514,5248004,-99,3.4713E+16,-4.99994E+16,7878002,9.99999E+15,5472606,-9.9993E+15,-85
1515,5247988,-996,34713004,-499988,7878024,9.99999E+15,5472571,-9.9996E+15,-81
1516,5247993,-1001,34712984,-500011,7878001,9999999,5472611,-9.9981E+15,-7.7E+15
1517,5.24801E+15,-99,34712992,-500014,7878001,10000007,5472605,-100004,-8
1518,5.24799E+15,-101,34713017,-500009,787799,1E+16,5.47259E+16,-99992,-84
1519,5075992,-993,34712993,-499998,7877999,1E+16,5472579,-9.9996E+15,-85
1520,5.07601E+16,-993,34712986,-4.99997E+15,7878013,10000012,5472596,-9.9996E+15,-73
1521,5075998,-999,34712996,-5.00008E+16,7878005,10000005,5.47261E+15,-9.9988E+15,-7.7E+15
1522,5076003,-1008,3.4713E+16,-500001,7877999,9.99999E+15,5.47259E+16,-1.00008E+16,-65
1523,5076,-9.89E+15,34713015,-500004,7878002,100.0,5.48338E+16,-99998,-67
1524,5075998,-9.91E+15,34712986,-500007,7878009,10000001,5483404,-9999,-79
1525,5076001,-983,34712977,-499986,7.878E+15,9999993,5.48341E+15,-1.0,-1.02E+16
1526,5195986,-992,34712992,-499988,7878009,1E+16,5.48339E+15,-100011,-8.7E+15
1527,5196011,-1008,34712985,-500021,7878007,9999996,5483393,-99975,-9.6E+15
1528,5195984,-987,34713004,-499999,7877999,9.99999E+15,5.4834E+16,-9.9993E+15,-7.6E+15
1529,5196004,-9.91E+15,34712998,-5.0,7877985,9999984,5483404,-9.9996E+15,-81
1530,5195994,-992,3471298,-5.0,7.878E+15,9999991,5483401,-9.9996E+15,-86
1531,4995986,-985,3.4713E+16,-499996,7.878E+15,9999999,5483413,-100006,-105
1532,4995994,-999,34713,-499987,7878012,10000004,5.48339E+16,-1.0,-88
1533,4.996E+16,-996,34712977,-499991,7878002,9999996,5483399,-100009,-7
1534,499602,-985,34712984,-499991,7878007,10000005,5.4834E+16,-100007,-9.7E+15
1535,4.996E+16,-1006,3.4713E+16,-4.99994E+16,7877995,1E+16,548339,-100001,-6.8E+15
1536,5195995,-992,3.4713E+16,-50001,787802,10000012,5483412,-100004,-8.3E+15
1537,5.196E+16,-9.91E+15,34713006,-499977,7878,1E+16,5483401,-10001,-95
1538,5195998,-999,3471299,-499991,7877996,100.0,5.4834E+16,-100009,-75
1539,5195997,-1006,3471299,-500001,7878,9999995,5.48341E+15,-9.9993E+15,-8.9E+15
1540,5.196E+16,-1008,34712975,-500009,7878012,10000009,5483387,-100004,-88
1541,5196005,-5006,3471299,-499987,7.87799E+15,10000025,5483401,-9999,-81
1542,5196002,-5004,34712981,-499996,7877991,9999991,5483416,-100004,-9.4E+15
1543,5196011,-5,3.4713E+16,-499983,7877995,1000001,548341,-100004,-78
1544,5196011,-4987,3.4713E+16,-499991,7877999,9999983,5483412,-100005,-8.9E+15
1545,5196002,-4989,34712986,-5.0,7.878E+15,10000005,5483395,-100003,-8
1546,4992002,-5018,34712997,-500001,7878004,10000004,5483401,-9.9996E+15,-6.9E+15
1547,4.992E+16,-4986,34713,-4.99992E+16,7878004,10000007,5.4834E+16,-9.9993E+15,-9
1548,4991981,-502,34712994,-499983,7.87799E+15,10000016,5483385,-9.9993E+15,-72
1549,499199,-4985,34712985,-500004,7.87799E+15,1E+16,5.48338E+16,-9.9996E+15,-7.6E+15
1550,4992024,-5001,3471299,-499985,7877996,1E+16,5483393,-9.9993E+15,-72
1551,4992002,-4994,34712984,-499989,7878004,9999985,5483399,-99989,-84
1552,4991983,-5012,34712981,-499987,7877999,1000001,5.48339E+15,-1.00008E+16,-91
1553,4992011,-4994,3471299,-499989,7878021,10000007,5483407,-100003,-8
1554,4991993,-5.007E+16,3471299,-500011,7878005,1E+16,5.48339E+16,-9.9999E+15,-84
1555,4.99199E+16,-5013,34712992,-500015,7878009,9999981,5.48338E+16,-1.00008E+16,-79
1556,4992008,-4997,34712998,-499991,7.878E+15,9999981,5.48338E+16,-9.9991E+15,-74
1557,4992006,-501,34712998,-5.00006E+16,7878008,9999996,5.48341E+16,-1.00008E+16,-99
1558,4992018,-5.009E+16,34712997,-4.99994E+16,787801,100.0,5.48339E+15,-99977,-7.1E+15
1559,4991981,-4994,3.4713E+16,-5.00006E+16,7877999,1E+16,5483381,-9.9978E+15,-9
1560,499199,-5006,34712991,-4.99994E+16,7877996,100.0,5.4834E+16,-99992,-6.8E+15
1561,4.992E+16,-5011,34712989,-500022,7877999,10000007,5483396,-1.0,-8
1562,5192011,-5018,34713,-500015,7878013,9999996,5483418,-100006,-8
1563,5.19199E+16,-5012,34712992,-499982,7878004,1E+16,5483401,-9999,-73
1564,5192002,-4994,34713013,-499989,7877994,9.99999E+15,5.4834E+16,-99984,-78
1565,5192004,-5003,34712992,-499989,7.87801E+15,9999999,5.4834E+16,-9.9986E+15,-65
1566,5191986,-4994,34712994,-5.00006E+16,7878,1E+16,5.48339E+16,-100005,-59
1567,4.968E+16,-4989,34712998,-500009,7877985,9.99999E+15,5483385,-100007,-7
1568,4968006,-5,34712972,-5.0,7877991,9.99999E+15,5483381,-9999,-62
1569,4.968E+16,-5002,34712992,-500007,7.87799E+15,9999993,5.4834E+16,-9.9988E+15,-82
1570,4968,-4989,3.4713E+16,-499988,7.878E+15,9999991,5.48337E+16,-100004,-8.7E+15
1571,4968009,-4.998E+16,34712981,-5.00003E+15,7877971,10000007,5.48341E+16,-99992,-99
1572,4968006,-4993,34712997,-5.0,7878014,100.0,5483404,-9.9996E+15,-72
1573,4.968E+16,-5013,3.4713E+16,-500004,7878025,9999996,5.4834E+16,-100004,-79
1574,4.968E+16,-4.996E+16,34712984,-5.00003E+15,7878008,9.99999E+15,5483409,-1.00012E+16,-93
1575,4967994,-4997,34712994,-499985,7878016,1E+16,548339,-10001,-8.7E+15
1576,4968,-4991,34712989,-500012,7875004,1E+16,5.48339E+16,-100007,-73
1577,4967998,-5008,3.4713E+16,-499999,7.875E+15,1E+16,5.48339E+16,-9.9993E+15,-67
1578,4968009,-4.998E+16,3.4713E+16,-500021,7875016,10000001,5.48339E+15,-1.00002E+16,-74
1579,4967993,-5.021E+16,3.4713E+16,-500001,7874979,9.99999E+15,5.4834E+16,-99997,-84
1580,4.968E+16,-5003,3.4713E+16,-500002,7.87501E+15,9999995,5.48339E+16,-9.9978E+15,-98
1581,4968006,-4993,34712981,-4.99997E+15,7875005,1E+16,5483396,-100004,-9.2E+15
1582,4968002,-499,3.4713E+16,-499996,787497,1E+16,5.48342E+16,-1.0,-7.6E+15
1583,4968,-501,34712982,-500013,7.87499E+15,9999985,5483387,-99989,-72
1584,4968006,-5002,3.4713E+16,-500009,7875026,9999999,5.4834E+16,-100017,-85
1585,5132011,-5002,3.4713E+16,-5.00008E+16,7875016,1E+16,5.4834E+16,-99984,-7.6E+15
1586,513201,-4994,3.4713E+16,-499981,7874993,10000001,5.48339E+16,-9.9994E+15,-84
1587,5131991,-5006,34712977,-5.00008E+16,787501,10000014,5483405,-100006,-82
1588,5131992,-4.998E+16,34712992,-4.99994E+16,7.875E+15,9999996,5.48341E+15,-99997,-72
1589,5131989,-4995,34713,-500014,7875024,1E+16,5.4834E+16,-100014,-1.04E+16
1590,5132008,-4999,3.4713E+16,-500007,7.87501E+15,10000018,5483404,-9.9986E+15,-7.1E+15
1591,5.132E+16,-4997,3.4713E+16,-50002,7.875E+15,9.99999E+15,5483395,-100009,-67
1592,492398,-4.976E+16,34712995,-499993,7875001,9999996,5483404,-100001,-7
1593,4924007,-5,34712997,-500002,7875022,10000005,5483401,-100006,-6.9E+15
1594,4923989,-5014,34712984,-500001,7.87499E+15,10000005,548339,-1.0,-57
1595,4923997,-499,34712992,-5.00006E+16,7874983,1E+16,5483405,-1.00008E+16,-6.8E+15
1596,492397,-5.007E+16,3471299,-499996,7874975,1E+16,5483404,-1.00012E+16,-86
1597,4923989,-5012,34712982,-500002,7875004,1000001,5.48339E+16,-9.9996E+15,-78
1598,4923995,-4994,34713005,-500004,7.875E+15,10000013,5.4834E+16,-99995,-72
1599,4924001,-4991,34712979,-499999,7.875E+15,10000004,5483409,-9.9994E+15,-9
1600,4923989,-5003,34713004,-499995,7874993,10000007,5.48338E+16,-9.9986E+15,-63
1601,492399,-5016,34712973,-499999,7.87501E+15,1E+16,5483401,-100004,-7.6E+15
1602,4924006,-4992,34712989,-5.00003E+15,7874982,1E+16,548341,-9999,-78
1603,4923993,-5.009E+16,3471298,-500005,7.875E+15,10000013,5483395,-9998,-78
1604,4.924E+16,-4989,34712972,-500002,7.875E+15,9.99999E+15,5.48339E+16,-99977,-93
1605,5127998,-5.007E+16,34712992,-500004,7874991,10000022,5.4834E+16,-100015,-95
1606,5128004,-5011,34712978,1.99998E+16,7.87499E+15,10000012,548341,-1.00002E+16,-64
1607,5128002,-4994,34712995,1999999,7874991,9999991,5.48339E+16,-100009,-8.3E+15
1608,5127987,-5003,34712989,1999996,7875001,9999999,5483416,-99984,-6.9E+15
1609,5128001,-4.998E+16,3.4713E+16,2000014,7875012,100.0,5.48339E+16,-100007,-6.8E+15
1610,4919997,-4.984E+16,3473098,1999986,7875,10000004,5.48339E+16,-100013,-7.7E+15
1611,4919998,-5017,34730994,2000004,7875016,10000026,5.4834E+16,-99998,-6.9E+15
1612,4.91999E+16,-5012,3.4731E+16,2000021,7875005,9999981,5483385,-9999,-9.6E+15
1613,4919984,-5018,34730998,2000006,7874978,1E+16,5483399,-9.9988E+15,-88
1614,4920003,-4993,3.4731E+16,2000007,7875009,9999995,5.48339E+16,-10001,-9
1615,4.91997E+16,-4999,34730998,1999987,7.87499E+15,9999999,548339,-99995,-9.6E+15
1616,49.2,-5016,34730989,1999994,7.87499E+15,10000004,5483399,-9.9993E+15,-84
1617,4920006,-5.007E+16,34730985,2000013,7875001,10000001,5483404,-99982,-74
1618,4919982,-4997,3.4731E+16,200001,7875001,9999993,548339,-99995,-88
1619,491999,-4999,3473098,200001,7874996,10000017,5483384,-99984,-7
1620,4919993,-5027,34730993,2000001,7874995,100.0,5483396,-100007,-81
1621,4.91999E+16,-5008,34730983,1999993,7874976,9999993,5483401,-9.9991E+15,-59
1622,4920002,-5004,34730998,2000015,7874988,10000001,5483399,-100003,-79
1623,4.92001E+16,-5012,34730989,1999992,7874993,9.99999E+15,5.48339E+16,-99992,-86
1624,4919999,-5012,34730995,2E+16,7875,10000009,5.48339E+16,-9999,-8.7E+15
1625,4919982,-5022,34730991,2E+16,7874987,1E+16,5.4942E+16,-1.0,-81
1626,4920004,-501,34730975,2000004,787499,10000004,5.49421E+16,-9.9994E+15,-85
1627,4919999,-5006,3.4731E+16,2000005,7874995,10000012,5.49421E+16,-100015,-8.7E+15
1628,4.91999E+16,-5003,34731,1999995,7875026,10000028,5.4942E+15,-9.9994E+15,-73
1629,4919996,-5003,3473099,2000003,7875012,9999975,5.4942E+15,-99998,-86
1630,4920002,-4987,3.4731E+16,1999989,7874993,10000007,5494205,-99998,-75
1631,4920009,-4987,34730981,2000005,7.875E+15,9999988,5494184,-9.9983E+15,-78
1632,4919997,-4997,34730986,1999996,7875005,1E+16,5.49418E+16,-99974,-84
1633,4919985,-4972,34730982,1999989,7874991,9.99999E+15,5.4942E+16,-9.9993E+15,-86
1634,4920001,-1001,34730993,-749985,7874991,9999996,5494195,-99989,-98
1635,4920004,-997,34730998,-749989,7874993,10000013,5494203,-1.00002E+16,-74
1636,4.91999E+16,-1006,34730977,-7.50014E+15,7875005,10000012,5.4942E+15,-9.9991E+15,-82
1637,4920003,-1001,34730981,-7.49996E+15,7874985,9999995,5494181,-99979,-85
1638,49.2,-1.003E+16,34730989,-7.49997E+15,7875009,9999993,5494189,-99989,-86
1639,4920006,-1.003E+16,34730974,-74998,7.87501E+15,9999988,5.49421E+16,-100003,-64
1640,4920013,-101,34730984,-7.49999E+16,7875004,9999996,5.4942E+15,-1.00018E+16,-93
1641,4968007,-996,34731007,-7.49986E+15,7874991,10000013,5.4942E+16,-100009,-72
1642,4968005,-9.94E+15,34730997,-75001,7874987,9999995,5494195,-99997,-58
1643,4968006,-1011,34730995,-750013,7875,999999,5.49421E+16,-99989,-6.8E+15
1644,4967998,-9.89E+15,3.4731E+16,-750006,7875,9999999,5.4942E+16,-100003,-93
1645,5168008,-99,34730976,-750015,7.87499E+15,1000002,5494184,-100003,-82
1646,5167991,-1.002E+16,3.4731E+16,-750023,7874995,1E+16,5.49419E+16,-99997,-84
1647,5168015,-1,34730993,-750002,787501,1E+16,5494191,-99997,-7.7E+15
1648,5.168E+16,-984,34731007,-7.50004E+15,7875012,10000004,5.49422E+15,-99989,-7.1E+15
1649,5.168E+16,-1,3.4731E+16,-749995,7.875E+15,100.0,5494185,-9.9981E+15,-78
1650,5.168E+16,-1.002E+16,34731007,-7.49997E+15,7875001,9.99999E+15,5.49419E+16,-99975,-75
1651,516799,-1006,34731,-749993,7875012,9999996,5.4942E+16,-10001,-9
1652,5168008,-1,34730989,-7.49997E+15,7874979,9999996,5494206,-1.00002E+16,-75
1653,5168006,-996,34730998,-75001,7.87501E+15,9999999,54942,-9.9986E+15,-8.3E+15
1654,5168,-996,34730998,-7.50009E+15,7875019,10000007,5494195,-100029,-66
1655,5167986,-1.002E+16,34730993,-74999,7875004,9999991,549419,-100011,-59
1656,5.38002E+16,-9.94E+15,3.4731E+16,-749994,7.875E+15,9999979,5494178,-9.9993E+15,-8.9E+15
1657,5379991,-1005,34730986,-749998,7874995,9.99999E+15,54942,-99998,-7
1658,5.38E+15,-999,34730994,-749993,7874983,1E+16,5494203,-100006,-64
1659,5379993,-996,34731002,-749987,7874996,9999999,5494211,-10001,-85
1660,5379995,-99,34730974,-7.5,7874983,10000015,5494194,-9.9996E+15,-67
1661,5.38001E+15,-992,34730976,-749978,7.87501E+15,999999,5.4942E+16,-99985,-75
1662,515999,-995,34731005,-750015,787501,9999996,5.49419E+16,-1.0,-78
1663,5.15999E+16,-9.89E+15,34730996,-7.49986E+15,7874991,1E+16,5.4942E+16,-100005,-86
1664,51.6,-996,3.4731E+16,-750002,7874993,9999999,5.4942E+16,-100003,-86
1665,5160014,-1015,34731,-7.50014E+15,7875007,10000001,5494205,-9.9996E+15,-88
1666,5.15999E+16,-1.003E+16,3473101,-7.50004E+15,7875,1E+16,5494203,-100001,-72
1667,5160014,-102,3.4731E+16,-7.50001E+16,7.875E+15,9999986,5.4942E+16,-1.00008E+16,-8.7E+15
1668,5.16E+16,-1006,34730995,-7.50003E+15,7.87499E+15,10000001,5.4942E+16,-9.9991E+15,-8
1669,5096001,-1017,34730977,-7.50001E+16,7875,10000005,5.4942E+15,-99995,-79
1670,5096007,-995,34730986,-7.49991E+15,7.875E+15,10000005,5.4942E+16,-1.00002E+16,-82
1671,5095991,-101,34730966,-7.50009E+15,787499,10000019,5494185,-99998,-7.1E+15
1672,5096007,-101,34730997,-74999,7875,9.99999E+15,5494195,-9.9993E+15,-8.7E+15
1673,5.096E+16,-1.003E+16,34730993,-749994,787498,9999993,5.4942E+16,-100003,-84
1674,5096001,-1005,34730983,-7.50001E+16,7874995,9999996,5494189,-100003,-82
1675,5095991,-1007,34730981,-750007,7874996,100.0,5.49421E+16,-1.0,-67
1676,5096006,-9.94E+15,34730997,-750013,7875007,1000001,5.49421E+16,-1.0,-6.9E+15
1677,5096005,-993,34730991,-750006,7.87499E+15,9999984,5.49421E+16,-9.9999E+15,-9.7E+15
1678,5096009,-995,3.4731E+16,-750011,7.87499E+15,9999993,5494194,-9.9986E+15,-72
1679,5095995,-9.94E+15,34730998,-7.50001E+16,7875001,9999991,549421,-99984,-93
1680,5.21599E+16,-1004,34730993,-749987,7875022,1E+16,5494183,-100006,-6
1681,521598,-1005,34731005,-749993,7875014,100.0,5.4942E+16,-100016,-74
1682,4984006,-998,3473099,-749982,7875014,10000009,5494206,-100006,-82
1683,4984006,-99,34730989,-7.5,7875012,9999984,5494211,-9.9996E+15,-7.6E+15
1684,4.98399E+16,-997,34730989,-750006,7875,1E+16,5494183,-99977,-8.7E+15
1685,4983987,-998,3.4731E+16,-750013,7875001,9999995,549421,-9.9991E+15,-79
1686,4984002,-1014,34731023,-749993,7874988,9999999,5494209,-100009,-91
1687,4983996,-9.89E+15,34730993,-7.50008E+16,7874999,10000004,5.4942E+16,-99987,-8.3E+15
1688,5195995,-1007,34730976,-750012,7875014,9999991,5.49419E+16,-99997,-9
1689,5196002,-997,34730986,-750005,7874988,9999993,5494194,-1.00008E+16,-9
1690,5196007,-1004,34730984,-7.49996E+15,7.87501E+15,9999983,5494178,-100016,-7.6E+15
1691,5.196E+16,-101,34730982,-7.5,7875,1E+16,549418,-99984,-62
1692,5196007,-996,3.4731E+16,-749998,7.87501E+15,9999988,5494186,-1.0,-67
1693,5196,-1015,34730974,-7.50003E+15,7.87501E+15,9999999,5.4942E+15,-100001,-72
1694,5195988,-9.94E+15,34731003,-7.49996E+15,7.875E+15,10000009,5.4942E+16,-9.9996E+15,-79
1695,5.19602E+16,-9.86E+15,34730991,-750002,7875005,10000005,5.4942E+16,-99997,-9.2E+15
1696,5195993,-1,34730974,-750011,7874991,1E+16,5.49419E+16,-1.00008E+16,-61
1697,5307994,-9.94E+15,34730994,-7.49997E+15,7.875E+15,10000017,5494203,-1.00002E+16,-84
1698,5.30799E+16,-998,3.4731E+16,-750013,787501,10000004,5494197,-9.9991E+15,-8
1699,5308015,-1009,34730976,-7.49996E+15,7874999,10000001,5.49417E+15,-9999,-95
1700,5308,-997,34730984,-75002,7875004,1E+16,5494181,-100011,-85
1701,5.308E+15,-1008,34730984,-7.5,7.875E+15,1E+16,5.50679E+16,-99987,-9
1702,5307985,-998,34730985,-7.49986E+15,7874987,10000005,5.50682E+16,-9.9993E+15,-81
1703,5307996,-992,34731004,-7.50004E+15,7874993,9999983,5.50679E+16,-10001,-75
1704,5.30799E+16,-1006,34730977,-750006,7.87501E+15,10000004,550679,-100001,-91
1705,5308002,-995,34731002,-7.5,7874995,10000007,550679,-9.9996E+15,-59
1706,5.30802E+16,-998,3.4731E+16,-750011,7874988,10000005,5506801,-100003,-8
1707,5307994,-997,3.4731E+16,-750012,7875004,9999981,5506782,-100004,-7.7E+15
1708,5307996,-1004,3.4731E+16,-750018,7.87501E+15,1E+16,5.5068E+16,-9.9993E+15,-9.4E+15
1709,5307995,-1014,3.4731E+16,499999,7874993,10000005,5.5068E+15,-100004,-49
1710,5307989,-1001,34731002,500002,7875004,9999995,550677,-99992,-7.6E+15
1711,5084004,-1.003E+16,3.4731E+16,49999,7874984,10000001,5.50679E+16,-100003,-86
1712,5084002,-1004,34730998,500012,7.87501E+15,1E+16,5.5068E+15,-9.9986E+15,-91
1713,5084012,-998,34730995,4.99997E+15,7874999,9999995,550679,-1.00008E+16,-64
1714,4.88401E+16,-1004,34730985,500001,7874991,100.0,5.5068E+15,-99989,-73
1715,4884005,-1004,34730966,4.99997E+15,7874993,9999979,5506795,-1.0,-84
1716,4884002,-1011,3473099,500009,7875025,100.0,5506805,-1.00002E+16,-75
1717,4883987,-1008,3.4731E+16,499998,7.87501E+15,10000007,5.5068E+16,-9998,-6.8E+15
1718,4884,-1015,34730996,4.99992E+16,7875004,9999996,5.5068E+16,-100006,-81
1719,4884012,-996,34730981,500024,7874981,1E+16,5506801,-100003,-82
1720,5087989,-1.002E+16,34730975,5.00008E+16,7875005,1E+16,5506795,-100009,-88
1721,5087988,-1006,34730994,500004,7.87499E+15,9999975,5506804,-99989,-91
1722,5087999,-1009,3.4731E+16,4.99992E+16,7875021,9.99999E+15,5506819,-99997,-85
1723,5088004,-996,3473099,499985,7.875E+15,10000007,5506796,-99992,-84
1724,5088006,-1005,34730991,499999,7.875E+15,10000015,5.50679E+15,-1.00002E+16,-59
1725,5088012,-1006,34730993,500014,787498,10000007,5506808,-9.9988E+15,-81
1726,5087996,-1004,34730973,4.99997E+15,7874996,9.99999E+15,5506805,-1.00002E+16,-7.7E+15
1727,5087985,-982,34730993,5.0,787503,10000001,5.50678E+16,-99992,-8
1728,5088013,-1006,3473101,500017,7874999,9999996,5506794,-9.9986E+15,-9.2E+15
1729,5.08797E+16,-987,3473099,49998,7874988,10000014,550679,-9.9988E+15,-7.6E+15
1730,5087988,-1008,3.4713E+16,500001,7874986,9.99999E+15,5506802,-1.00002E+16,-74
1731,5087983,-997,34713,499996,7.875E+15,9999993,5506794,-9.9999E+15,-73
1732,5088003,-1007,34712971,5.00006E+16,7874999,100.0,5506795,-99984,-84
1733,5088002,-101,34713006,50001,7874996,9999988,5.5068E+16,-9.9986E+15,-79
1734,4876007,-9.94E+15,3.4713E+16,499996,7875001,10000017,5.50679E+15,-9.9988E+15,-8
1735,4875997,-993,3.4713E+16,500011,7.87501E+15,10000005,550681,-100003,-78
1736,4875994,-988,3.4713E+16,499999,787501,1E+16,550678,-1.0,-74
1737,4876005,-2.996E+16,34712994,500009,7875,10000004,5506795,-1.0,-8.3E+15
1738,4875996,-301,3.4713E+16,499993,7874999,1E+16,5.50679E+16,-100009,-7.1E+15
1739,4.87599E+16,-3005,3.4713E+16,5.0,7.87501E+15,1E+16,5.50681E+16,-100006,-65
1740,5080002,-298,3.4713E+16,50001,7.87501E+15,9999996,5.50678E+16,-99984,-7.7E+15
1741,5079994,-2998,3.4713E+16,5.00006E+16,7875005,10000013,5506814,-100001,-81
1742,5080007,-3.004E+16,3.4713E+16,500001,7874982,10000025,5506816,-99997,-82
1743,5080008,-2.991E+16,34712995,499999,7.875E+15,1E+16,5506785,-100023,-8.7E+15
1744,5080003,-3.004E+16,34712992,499985,7.875E+15,10000016,5506788,-99989,-8.3E+15
1745,5080004,-2998,34712982,5.0,7.87499E+15,9999995,5.50679E+16,-99992,-53
1746,5079992,-3003,34713001,50002,7875007,10000004,5.5068E+16,-100014,-9.6E+15
1747,5079999,-3.004E+16,3471299,5.00003E+15,7874993,9999996,550681,-99995,-65
1748,5079996,-2984,3.4713E+16,499984,7875015,100.0,5506811,-99982,-8.7E+15
1749,507999,-2984,34712998,499989,7875005,9999991,5506796,-1.00002E+16,-7
1750,5.08001E+16,-2997,3.4713E+16,49999,7874993,9999991,5506811,-100003,-6.9E+15
1751,5080003,-3005,34713005,5.00003E+15,7875012,9999996,5.50679E+16,-100009,-91
1752,5079997,-2998,3.4713E+16,4.99992E+16,7.875E+15,10000004,5506794,-1.00002E+16,-9.6E+15
1753,5.08001E+16,-3009,34713,499982,7.875E+15,9999996,5.50679E+16,-100013,-86
1754,5079991,-3.004E+16,3.4713E+16,499995,787501,1E+16,5506769,-99997,-86
1755,5080001,-2999,34712984,499995,7875005,9999996,5.50681E+16,-100011,-99
1756,4955983,-2.993E+16,3.4713E+16,500014,7.87501E+15,1E+16,5.5068E+16,-100003,-85
1757,4.95599E+16,-2992,3471299,50001,7875019,9.99999E+15,5506794,-9.9999E+15,-8.3E+15
1758,4956003,-3.002E+16,3.4713E+16,499993,7874996,999999,5506799,-9.9994E+15,-9.2E+15
1759,4955979,-2.991E+16,34712972,4.99997E+15,7874999,1E+16,5506808,-99995,-9.2E+15
1760,4955997,-3.008E+16,34713,5.0,7875018,9.99999E+15,5506776,-100001,-99
1761,4956007,-3,34712986,49999,7874991,1E+16,5506802,-99995,-81
1762,4955997,-2992,34713003,499991,7875009,1E+16,5506785,-99977,-61
